 *** DISPLACEMENT ***
  NODE         U              V
    655   5.006390E-04   1.279123E-03
    656   4.860433E-04   1.278678E-03
    657   4.715671E-04   1.278238E-03
    658   4.572055E-04   1.277804E-03
    659   4.429538E-04   1.277371E-03
    660   4.288075E-04   1.276940E-03
    661   4.147622E-04   1.276507E-03
    662   4.008137E-04   1.276071E-03
    663   3.869581E-04   1.275630E-03
    664   3.731916E-04   1.275183E-03
    665   3.595103E-04   1.274727E-03
    666   3.459109E-04   1.274262E-03
    667   3.323899E-04   1.273786E-03
    668   3.189441E-04   1.273296E-03
    669   3.055703E-04   1.272792E-03
    670   2.922655E-04   1.272271E-03
    671   2.790269E-04   1.271733E-03
    672   2.658518E-04   1.271175E-03
    673   5.577407E-04   1.275101E-03
    674   5.427508E-04   1.274773E-03
    675   5.278966E-04   1.274455E-03
    676   5.131724E-04   1.274146E-03
    677   4.985730E-04   1.273844E-03
    678   4.840932E-04   1.273547E-03
    679   4.697281E-04   1.273254E-03
    680   4.554728E-04   1.272961E-03
    681   4.413229E-04   1.272668E-03
    682   4.272741E-04   1.272373E-03
    683   4.133220E-04   1.272074E-03
    684   3.994628E-04   1.271770E-03
    685   3.856925E-04   1.271458E-03
    686   3.720074E-04   1.271137E-03
    687   3.584041E-04   1.270805E-03
    688   3.448790E-04   1.270461E-03
    689   3.314290E-04   1.270104E-03
    690   3.180509E-04   1.269730E-03
    691   3.047417E-04   1.269341E-03
    692   2.914985E-04   1.268932E-03
    693   2.783185E-04   1.268504E-03
    694   5.702319E-04   1.269564E-03
    695   5.552395E-04   1.269383E-03
    696   5.403829E-04   1.269211E-03
    697   5.256564E-04   1.269047E-03
    698   5.110547E-04   1.268888E-03
    699   4.965727E-04   1.268733E-03
    700   4.822054E-04   1.268581E-03
    701   4.679479E-04   1.268428E-03
    702   4.537959E-04   1.268274E-03
    703   4.397448E-04   1.268117E-03
    704   4.257904E-04   1.267955E-03
    705   4.119289E-04   1.267787E-03
    706   3.981562E-04   1.267610E-03
    707   3.844686E-04   1.267423E-03
    708   3.708627E-04   1.267225E-03
    709   3.573349E-04   1.267014E-03
    710   3.438821E-04   1.266789E-03
    711   3.305009E-04   1.266547E-03
    712   3.171885E-04   1.266288E-03
    713   3.039419E-04   1.266009E-03
    714   2.907584E-04   1.265710E-03
    715   5.826682E-04   1.263905E-03
    716   5.676747E-04   1.263871E-03
    717   5.528171E-04   1.263845E-03
    718   5.380897E-04   1.263825E-03
    719   5.234872E-04   1.263810E-03
    720   5.090044E-04   1.263797E-03
    721   4.946362E-04   1.263786E-03
    722   4.803779E-04   1.263773E-03
    723   4.662250E-04   1.263758E-03
    724   4.521731E-04   1.263739E-03
    725   4.382178E-04   1.263714E-03
    726   4.243553E-04   1.263682E-03
